#MAGA,#TrumpHasCovid,1153
#MAGA,#ChrisChristie,2
#MAGA,#HarrisBiden,1
#MAGA,#COVID19,2197
#MAGA,#Obamacare,20
#MAGA,#DonaldTrump,95
#MAGA,#Trump,1173
#MAGA,#TuesdayThoughts,804
#MAGA,#healthcare,18
#MAGA,#pandemic,16
#MAGA,#coronavirus,5668
#MAGA,#TrumpCovid,119
#DiaMundialDeLosDocentes,#COVID19,2957
#DiaMundialDeLosDocentes,#coronavirus,6
#DiaMundialDeLosDocentes,#WorldTeachersDay,12529
*aware police,#AppleEvent,92
*aware police,*sars menace apple,7
*magic,#AppleEvent,112
*magic,*ready,599
*magic,*like button,28
*magic,*retweet,162
#Obamacare,#TrumpHasCovid,8
#Obamacare,#Election2020,4
#Obamacare,#COVID19,2770
#Obamacare,#PreExistingConditions,2781
#Obamacare,#COVID,4
#Obamacare,#TrumpCovid19,2752
#Obamacare,#healthcare,2786
#Obamacare,#pandemic,2764
#Obamacare,#Trump,7
*your…,#AppleEvent,937
*your…,*today,1591
*your…,*animation,1257
*animation,*twitter,31
*animation,#AppleEvent,1422
*animation,*browser&slash;force,1
*animation,*retweet,152
*animation,*today,1480
*animation,*like button,8
*browser&slash;force,#AppleEvent,86
*browser&slash;force,*today,1
*browser&slash;force,*twitter,95
#COVID,#TrumpHasCovid,1452
#COVID,#pandemic,60
#COVID,#COVID19,2825
#COVID,#DonaldTrump,30
#COVID,#Trump,1158
#COVID,#CovidCaughtTrump,173
#COVID,#Corona,73
#COVID,#ChrisChristie,2
#COVID,#mentalhealth,25
#COVID,#TrumpVirus,42
#COVID,#coronavirus,542
#COVID,#TrumpCovid,119
#Corona,#TrumpHasCovid,374
#Corona,#COVID19,2949
#Corona,#coronavirus,523
#Corona,#Coronavirus,226
#Corona,#Trump,5826
#CovidCaughtTrump,#TrumpHasCovid,5539
#CovidCaughtTrump,#ChrisChristie,4
#CovidCaughtTrump,#COVID19,2826
#CovidCaughtTrump,#DonaldTrump,20
#CovidCaughtTrump,#Trump,1877
#CovidCaughtTrump,#TrumpCovid19,48
#CovidCaughtTrump,#TrumpVirus,664
#CovidCaughtTrump,#coronavirus,206
#CovidCaughtTrump,#TrumpCovid,1131
*comment,*retweet,1663
*comment,#AppleEvent,169
#TeachersDay,#StudentLivesMatter,3888
#TeachersDay,#Teachers,4154
#TeachersDay,#tipsforlife,2570
#TeachersDay,#teacherlife,2674
